year,month,crop_name,region,inflation_index,price_per_kg,lag_1m,lag_3m,lag_6m,lag_12m,rolling_3m_avg
2020,8,Maize,Dire Dawa,0.5536,21.59,24.1,25.07,19.96,17.2,23.94
2020,9,Maize,Dire Dawa,0.5623,22.27,21.59,22.65,21.07,16.56,22.78
2020,10,Maize,Dire Dawa,0.571,17.49,22.27,24.1,22.94,15.16,22.65
2020,11,Maize,Dire Dawa,0.5799,17.52,17.49,21.59,25.07,14.67,20.45
2020,12,Maize,Dire Dawa,0.589,18.9,17.52,22.27,22.65,15.12,19.09
2021,1,Maize,Dire Dawa,0.6008,22.52,18.9,17.49,24.1,18.67,17.97
2021,2,Maize,Dire Dawa,0.6128,23.25,22.52,17.52,21.59,19.96,19.65
2021,3,Maize,Dire Dawa,0.625,25.37,23.25,18.9,22.27,21.07,21.56
2021,4,Maize,Dire Dawa,0.6375,27.23,25.37,22.52,17.49,22.94,23.71
2021,5,Maize,Dire Dawa,0.6502,26.44,27.23,23.25,17.52,25.07,25.28
2021,6,Maize,Dire Dawa,0.6632,28.37,26.44,25.37,18.9,22.65,26.35
2021,7,Maize,Dire Dawa,0.6765,26.15,28.37,27.23,22.52,24.1,27.35
2021,8,Maize,Dire Dawa,0.69,27.14,26.15,26.44,23.25,21.59,26.99
2021,9,Maize,Dire Dawa,0.7038,26.38,27.14,28.37,25.37,22.27,27.22
2021,10,Maize,Dire Dawa,0.7178,21.23,26.38,26.15,27.23,17.49,26.56
2021,11,Maize,Dire Dawa,0.7322,23.52,21.23,27.14,26.44,17.52,24.92
2021,12,Maize,Dire Dawa,0.7468,23.22,23.52,26.38,28.37,18.9,23.71
2022,1,Maize,Dire Dawa,0.7652,29.57,23.22,21.23,26.15,22.52,22.66
2022,2,Maize,Dire Dawa,0.7841,30.43,29.57,23.52,27.14,23.25,25.44
2022,3,Maize,Dire Dawa,0.8034,34.55,30.43,23.22,26.38,25.37,27.74
2022,4,Maize,Dire Dawa,0.8232,36.18,34.55,29.57,21.23,27.23,31.52
2022,5,Maize,Dire Dawa,0.8434,39.73,36.18,30.43,23.52,26.44,33.72
2022,6,Maize,Dire Dawa,0.8642,36.25,39.73,34.55,23.22,28.37,36.82
2022,7,Maize,Dire Dawa,0.8855,38.13,36.25,36.18,29.57,26.15,37.39
2022,8,Maize,Dire Dawa,0.9073,36.6,38.13,39.73,30.43,27.14,38.04
2022,9,Maize,Dire Dawa,0.9296,36.38,36.6,36.25,34.55,26.38,36.99
2022,10,Maize,Dire Dawa,0.9525,32.59,36.38,38.13,36.18,21.23,37.04
2022,11,Maize,Dire Dawa,0.976,32.99,32.59,36.6,39.73,23.52,35.19
2022,12,Maize,Dire Dawa,1.0,32.85,32.99,36.38,36.25,23.22,33.99
2023,1,Maize,Dire Dawa,1.0222,40.08,32.85,32.59,38.13,29.57,32.81
2023,2,Maize,Dire Dawa,1.045,40.8,40.08,32.99,36.6,30.43,35.31
2023,3,Maize,Dire Dawa,1.0682,41.74,40.8,32.85,36.38,34.55,37.91
2023,4,Maize,Dire Dawa,1.092,47.2,41.74,40.08,32.59,36.18,40.87
2023,5,Maize,Dire Dawa,1.1162,46.49,47.2,40.8,32.99,39.73,43.25
2023,6,Maize,Dire Dawa,1.1411,43.73,46.49,41.74,32.85,36.25,45.14
2023,7,Maize,Dire Dawa,1.1664,44.88,43.73,47.2,40.08,38.13,45.81
2023,8,Maize,Dire Dawa,1.1924,44.07,44.88,46.49,40.8,36.6,45.03
2023,9,Maize,Dire Dawa,1.2189,43.55,44.07,43.73,41.74,36.38,44.23
2023,10,Maize,Dire Dawa,1.246,39.94,43.55,44.88,47.2,32.59,44.17
2023,11,Maize,Dire Dawa,1.2737,37.47,39.94,44.07,46.49,32.99,42.52
2023,12,Maize,Dire Dawa,1.302,40.21,37.47,43.55,43.73,32.85,40.32
2024,1,Maize,Dire Dawa,1.3173,49.01,40.21,39.94,44.88,40.08,39.21
2024,2,Maize,Dire Dawa,1.3327,50.2,49.01,37.47,44.07,40.8,42.23
2024,3,Maize,Dire Dawa,1.3483,54.55,50.2,40.21,43.55,41.74,46.47
2024,4,Maize,Dire Dawa,1.3641,57.63,54.55,49.01,39.94,47.2,51.25
2024,5,Maize,Dire Dawa,1.3801,57.5,57.63,50.2,37.47,46.49,54.13
2024,6,Maize,Dire Dawa,1.3962,58.48,57.5,54.55,40.21,43.73,56.56
2024,7,Maize,Dire Dawa,1.4126,52.81,58.48,57.63,49.01,44.88,57.87
2024,8,Maize,Dire Dawa,1.4291,53.43,52.81,57.5,50.2,44.07,56.26
2024,9,Maize,Dire Dawa,1.4459,52.21,53.43,58.48,54.55,43.55,54.91
2024,10,Maize,Dire Dawa,1.4628,45.04,52.21,52.81,57.63,39.94,52.82
2024,11,Maize,Dire Dawa,1.48,44.18,45.04,53.43,57.5,37.47,50.23
2024,12,Maize,Dire Dawa,1.4973,45.18,44.18,52.21,58.48,40.21,47.14
2015,1,Maize,Gambella,0.2882,8.76,,,,,
2015,2,Maize,Gambella,0.2905,9.38,8.76,,,,8.76
2015,3,Maize,Gambella,0.2929,9.37,9.38,,,,9.07
2015,4,Maize,Gambella,0.2952,10.21,9.37,8.76,,,9.17
2015,5,Maize,Gambella,0.2976,10.19,10.21,9.38,,,9.65
2015,6,Maize,Gambella,0.3,10.56,10.19,9.37,,,9.92
2015,7,Maize,Gambella,0.3024,9.6,10.56,10.21,8.76,,10.32
2015,8,Maize,Gambella,0.3049,9.6,9.6,10.19,9.38,,10.12
2015,9,Maize,Gambella,0.3073,9.05,9.6,10.56,9.37,,9.92
2015,10,Maize,Gambella,0.3098,7.8,9.05,9.6,10.21,,9.42
2015,11,Maize,Gambella,0.3123,7.51,7.8,9.6,10.19,,8.82
2015,12,Maize,Gambella,0.3148,8.2,7.51,9.05,10.56,,8.12
2016,1,Maize,Gambella,0.3166,9.95,8.2,7.8,9.6,8.76,7.84
2016,2,Maize,Gambella,0.3185,10.31,9.95,7.51,9.6,9.38,8.55
2016,3,Maize,Gambella,0.3204,10.93,10.31,8.2,9.05,9.37,9.49
2016,4,Maize,Gambella,0.3223,10.45,10.93,9.95,7.8,10.21,10.4
2016,5,Maize,Gambella,0.3242,11.03,10.45,10.31,7.51,10.19,10.56
2016,6,Maize,Gambella,0.3261,10.88,11.03,10.93,8.2,10.56,10.8
2016,7,Maize,Gambella,0.328,11.29,10.88,10.45,9.95,9.6,10.79
2016,8,Maize,Gambella,0.3299,10.86,11.29,11.03,10.31,9.6,11.07
2016,9,Maize,Gambella,0.3319,10.56,10.86,10.88,10.93,9.05,11.01
2016,10,Maize,Gambella,0.3338,9.32,10.56,11.29,10.45,7.8,10.9
2016,11,Maize,Gambella,0.3358,8.96,9.32,10.86,11.03,7.51,10.25
2016,12,Maize,Gambella,0.3378,9.09,8.96,10.56,10.88,8.2,9.61
2017,1,Maize,Gambella,0.3404,10.24,9.09,9.32,11.29,9.95,9.12
2017,2,Maize,Gambella,0.3431,10.58,10.24,8.96,10.86,10.31,9.43
2017,3,Maize,Gambella,0.3458,10.94,10.58,9.09,10.56,10.93,9.97
2017,4,Maize,Gambella,0.3486,10.55,10.94,10.24,9.32,10.45,10.59
2017,5,Maize,Gambella,0.3513,12.72,10.55,10.58,8.96,11.03,10.69
2017,6,Maize,Gambella,0.3541,11.67,12.72,10.94,9.09,10.88,11.4
2017,7,Maize,Gambella,0.3569,11.28,11.67,10.55,10.24,11.29,11.65
2017,8,Maize,Gambella,0.3597,11.47,11.28,12.72,10.58,10.86,11.89
2017,9,Maize,Gambella,0.3626,11.29,11.47,11.67,10.94,10.56,11.47
2017,10,Maize,Gambella,0.3654,10.03,11.29,11.28,10.55,9.32,11.35
2017,11,Maize,Gambella,0.3683,9.72,10.03,11.47,12.72,8.96,10.93
2017,12,Maize,Gambella,0.3712,9.56,9.72,11.29,11.67,9.09,10.35
2018,1,Maize,Gambella,0.3752,11.93,9.56,10.03,11.28,10.24,9.77
2018,2,Maize,Gambella,0.3793,11.44,11.93,9.72,11.47,10.58,10.4
2018,3,Maize,Gambella,0.3834,12.23,11.44,9.56,11.29,10.94,10.98
2018,4,Maize,Gambella,0.3876,13.43,12.23,11.93,10.03,10.55,11.87
2018,5,Maize,Gambella,0.3918,13.81,13.43,11.44,9.72,12.72,12.37
2018,6,Maize,Gambella,0.396,13.4,13.81,12.23,9.56,11.67,13.16
2018,7,Maize,Gambella,0.4003,12.86,13.4,13.43,11.93,11.28,13.55
2018,8,Maize,Gambella,0.4046,12.26,12.86,13.81,11.44,11.47,13.36
2018,9,Maize,Gambella,0.409,11.8,12.26,13.4,12.23,11.29,12.84
2018,10,Maize,Gambella,0.4134,10.89,11.8,12.86,13.43,10.03,12.31
2018,11,Maize,Gambella,0.4179,10.34,10.89,12.26,13.81,9.72,11.65
2018,12,Maize,Gambella,0.4224,11.46,10.34,11.8,13.4,9.56,11.01
2019,1,Maize,Gambella,0.4276,13.28,11.46,10.89,12.86,11.93,10.9
2019,2,Maize,Gambella,0.4329,13.86,13.28,10.34,12.26,11.44,11.69
2019,3,Maize,Gambella,0.4382,14.18,13.86,11.46,11.8,12.23,12.87
2019,4,Maize,Gambella,0.4436,14.94,14.18,13.28,10.89,13.43,13.77
2019,5,Maize,Gambella,0.4491,16.2,14.94,13.86,10.34,13.81,14.33
2019,6,Maize,Gambella,0.4546,14.86,16.2,14.18,11.46,13.4,15.11
2019,7,Maize,Gambella,0.4602,14.96,14.86,14.94,13.28,12.86,15.33
2019,8,Maize,Gambella,0.4658,14.79,14.96,16.2,13.86,12.26,15.34
2019,9,Maize,Gambella,0.4716,13.62,14.79,14.86,14.18,11.8,14.87
2019,10,Maize,Gambella,0.4774,12.53,13.62,14.96,14.94,10.89,14.46
2019,11,Maize,Gambella,0.4832,12.44,12.53,14.79,16.2,10.34,13.65
2019,12,Maize,Gambella,0.4892,11.98,12.44,13.62,14.86,11.46,12.86
2020,1,Maize,Gambella,0.4968,15.03,11.98,12.53,14.96,13.28,12.32
2020,2,Maize,Gambella,0.5046,16.12,15.03,12.44,14.79,13.86,13.15
2020,3,Maize,Gambella,0.5124,16.6,16.12,11.98,13.62,14.18,14.38
2020,4,Maize,Gambella,0.5204,18.95,16.6,15.03,12.53,14.94,15.92
2020,5,Maize,Gambella,0.5285,20.41,18.95,16.12,12.44,16.2,17.22
2020,6,Maize,Gambella,0.5368,19.93,20.41,16.6,11.98,14.86,18.65
2020,7,Maize,Gambella,0.5451,20.22,19.93,18.95,15.03,14.96,19.76
2020,8,Maize,Gambella,0.5536,18.17,20.22,20.41,16.12,14.79,20.19
2020,9,Maize,Gambella,0.5623,16.57,18.17,19.93,16.6,13.62,19.44
2020,10,Maize,Gambella,0.571,15.59,16.57,20.22,18.95,12.53,18.32
2020,11,Maize,Gambella,0.5799,14.31,15.59,18.17,20.41,12.44,16.78
2020,12,Maize,Gambella,0.589,15.22,14.31,16.57,19.93,11.98,15.49
2021,1,Maize,Gambella,0.6008,18.1,15.22,15.59,20.22,15.03,15.04
2021,2,Maize,Gambella,0.6128,19.3,18.1,14.31,18.17,16.12,15.88
2021,3,Maize,Gambella,0.625,21.62,19.3,15.22,16.57,16.6,17.54
2021,4,Maize,Gambella,0.6375,20.55,21.62,18.1,15.59,18.95,19.67
2021,5,Maize,Gambella,0.6502,21.19,20.55,19.3,14.31,20.41,20.49
2021,6,Maize,Gambella,0.6632,22.66,21.19,21.62,15.22,19.93,21.12
2021,7,Maize,Gambella,0.6765,21.65,22.66,20.55,18.1,20.22,21.47
2021,8,Maize,Gambella,0.69,22.33,21.65,21.19,19.3,18.17,21.83
2021,9,Maize,Gambella,0.7038,20.06,22.33,22.66,21.62,16.57,22.21
2021,10,Maize,Gambella,0.7178,18.68,20.06,21.65,20.55,15.59,21.35
2021,11,Maize,Gambella,0.7322,18.38,18.68,22.33,21.19,14.31,20.36
2021,12,Maize,Gambella,0.7468,19.69,18.38,20.06,22.66,15.22,19.04
2022,1,Maize,Gambella,0.7652,24.05,19.69,18.68,21.65,18.1,18.92
2022,2,Maize,Gambella,0.7841,24.61,24.05,18.38,22.33,19.3,20.71
2022,3,Maize,Gambella,0.8034,29.67,24.61,19.69,20.06,21.62,22.78
2022,4,Maize,Gambella,0.8232,30.1,29.67,24.05,18.68,20.55,26.11
2022,5,Maize,Gambella,0.8434,30.79,30.1,24.61,18.38,21.19,28.13
2022,6,Maize,Gambella,0.8642,29.3,30.79,29.67,19.69,22.66,30.19
2022,7,Maize,Gambella,0.8855,29.06,29.3,30.1,24.05,21.65,30.06
2022,8,Maize,Gambella,0.9073,31.28,29.06,30.79,24.61,22.33,29.72
2022,9,Maize,Gambella,0.9296,29.02,31.28,29.3,29.67,20.06,29.88
2022,10,Maize,Gambella,0.9525,27.39,29.02,29.06,30.1,18.68,29.79
2022,11,Maize,Gambella,0.976,26.8,27.39,31.28,30.79,18.38,29.23
2022,12,Maize,Gambella,1.0,27.92,26.8,29.02,29.3,19.69,27.74
2023,1,Maize,Gambella,1.0222,31.59,27.92,27.39,29.06,24.05,27.37
2023,2,Maize,Gambella,1.045,32.94,31.59,26.8,31.28,24.61,28.77
2023,3,Maize,Gambella,1.0682,34.62,32.94,27.92,29.02,29.67,30.82
2023,4,Maize,Gambella,1.092,38.72,34.62,31.59,27.39,30.1,33.05
2023,5,Maize,Gambella,1.1162,38.66,38.72,32.94,26.8,30.79,35.43
2023,6,Maize,Gambella,1.1411,38.79,38.66,34.62,27.92,29.3,37.33
2023,7,Maize,Gambella,1.1664,37.23,38.79,38.72,31.59,29.06,38.72
2023,8,Maize,Gambella,1.1924,39.07,37.23,38.66,32.94,31.28,38.23
2023,9,Maize,Gambella,1.2189,36.86,39.07,38.79,34.62,29.02,38.36
2023,10,Maize,Gambella,1.246,32.72,36.86,37.23,38.72,27.39,37.72
2023,11,Maize,Gambella,1.2737,31.19,32.72,39.07,38.66,26.8,36.22
2023,12,Maize,Gambella,1.302,34.69,31.19,36.86,38.79,27.92,33.59
2024,1,Maize,Gambella,1.3173,41.83,34.69,32.72,37.23,31.59,32.87
2024,2,Maize,Gambella,1.3327,43.99,41.83,31.19,39.07,32.94,35.9
2024,3,Maize,Gambella,1.3483,40.93,43.99,34.69,36.86,34.62,40.17
2024,4,Maize,Gambella,1.3641,45.39,40.93,41.83,32.72,38.72,42.25
2024,5,Maize,Gambella,1.3801,47.38,45.39,43.99,31.19,38.66,43.44
2024,6,Maize,Gambella,1.3962,46.23,47.38,40.93,34.69,38.79,44.57
2024,7,Maize,Gambella,1.4126,46.93,46.23,45.39,41.83,37.23,46.33
2024,8,Maize,Gambella,1.4291,44.89,46.93,47.38,43.99,39.07,46.85
2024,9,Maize,Gambella,1.4459,41.95,44.89,46.23,40.93,36.86,46.02
2024,10,Maize,Gambella,1.4628,39.31,41.95,46.93,45.39,32.72,44.59
2024,11,Maize,Gambella,1.48,37.1,39.31,44.89,47.38,31.19,42.05
2024,12,Maize,Gambella,1.4973,39.52,37.1,41.95,46.23,34.69,39.45
2015,1,Maize,Harari,0.2882,10.5,,,,,
2015,2,Maize,Harari,0.2905,10.9,10.5,,,,10.5
2015,3,Maize,Harari,0.2929,10.86,10.9,,,,10.7
2015,4,Maize,Harari,0.2952,12.17,10.86,10.5,,,10.75
2015,5,Maize,Harari,0.2976,12.38,12.17,10.9,,,11.31
2015,6,Maize,Harari,0.3,11.3,12.38,10.86,,,11.8
2015,7,Maize,Harari,0.3024,11.44,11.3,12.17,10.5,,11.95
2015,8,Maize,Harari,0.3049,10.89,11.44,12.38,10.9,,11.71
2015,9,Maize,Harari,0.3073,10.59,10.89,11.3,10.86,,11.21
2015,10,Maize,Harari,0.3098,9.14,10.59,11.44,12.17,,10.97
2015,11,Maize,Harari,0.3123,9.24,9.14,10.89,12.38,,10.21
2015,12,Maize,Harari,0.3148,9.7,9.24,10.59,11.3,,9.66
2016,1,Maize,Harari,0.3166,11.81,9.7,9.14,11.44,10.5,9.36
2016,2,Maize,Harari,0.3185,12.51,11.81,9.24,10.89,10.9,10.25
2016,3,Maize,Harari,0.3204,11.89,12.51,9.7,10.59,10.86,11.34
2016,4,Maize,Harari,0.3223,12.73,11.89,11.81,9.14,12.17,12.07
2016,5,Maize,Harari,0.3242,12.58,12.73,12.51,9.24,12.38,12.38
2016,6,Maize,Harari,0.3261,13.08,12.58,11.89,9.7,11.3,12.4
2016,7,Maize,Harari,0.328,13.6,13.08,12.73,11.81,11.44,12.8
2016,8,Maize,Harari,0.3299,12.8,13.6,12.58,12.51,10.89,13.09
2016,9,Maize,Harari,0.3319,12.35,12.8,13.08,11.89,10.59,13.16
2016,10,Maize,Harari,0.3338,11.21,12.35,13.6,12.73,9.14,12.92
2016,11,Maize,Harari,0.3358,11.09,11.21,12.8,12.58,9.24,12.12
2016,12,Maize,Harari,0.3378,11.23,11.09,12.35,13.08,9.7,11.55
2017,1,Maize,Harari,0.3404,12.03,11.23,11.21,13.6,11.81,11.18
2017,2,Maize,Harari,0.3431,12.88,12.03,11.09,12.8,12.51,11.45
2017,3,Maize,Harari,0.3458,12.71,12.88,11.23,12.35,11.89,12.05
2017,4,Maize,Harari,0.3486,13.32,12.71,12.03,11.21,12.73,12.54
2017,5,Maize,Harari,0.3513,14.72,13.32,12.88,11.09,12.58,12.97
2017,6,Maize,Harari,0.3541,13.41,14.72,12.71,11.23,13.08,13.58
2017,7,Maize,Harari,0.3569,13.52,13.41,13.32,12.03,13.6,13.82
2017,8,Maize,Harari,0.3597,13.17,13.52,14.72,12.88,12.8,13.88
2017,9,Maize,Harari,0.3626,13.17,13.17,13.41,12.71,12.35,13.37
2017,10,Maize,Harari,0.3654,11.9,13.17,13.52,13.32,11.21,13.29
2017,11,Maize,Harari,0.3683,11.65,11.9,13.17,14.72,11.09,12.75
2017,12,Maize,Harari,0.3712,10.81,11.65,13.17,13.41,11.23,12.24
2018,1,Maize,Harari,0.3752,14.2,10.81,11.9,13.52,12.03,11.45
2018,2,Maize,Harari,0.3793,14.6,14.2,11.65,13.17,12.88,12.22
2018,3,Maize,Harari,0.3834,14.96,14.6,10.81,13.17,12.71,13.2
2018,4,Maize,Harari,0.3876,16.17,14.96,14.2,11.9,13.32,14.59
2018,5,Maize,Harari,0.3918,15.75,16.17,14.6,11.65,14.72,15.24
2018,6,Maize,Harari,0.396,15.66,15.75,14.96,10.81,13.41,15.63
2018,7,Maize,Harari,0.4003,15.76,15.66,16.17,14.2,13.52,15.86
2018,8,Maize,Harari,0.4046,14.95,15.76,15.75,14.6,13.17,15.72
2018,9,Maize,Harari,0.409,14.45,14.95,15.66,14.96,13.17,15.46
2018,10,Maize,Harari,0.4134,12.36,14.45,15.76,16.17,11.9,15.05
2018,11,Maize,Harari,0.4179,12.56,12.36,14.95,15.75,11.65,13.92
2018,12,Maize,Harari,0.4224,12.78,12.56,14.45,15.66,10.81,13.12
2019,1,Maize,Harari,0.4276,15.99,12.78,12.36,15.76,14.2,12.57
2019,2,Maize,Harari,0.4329,17.38,15.99,12.56,14.95,14.6,13.78
2019,3,Maize,Harari,0.4382,18.15,17.38,12.78,14.45,14.96,15.38
2019,4,Maize,Harari,0.4436,18.3,18.15,15.99,12.36,16.17,17.17
2019,5,Maize,Harari,0.4491,18.96,18.3,17.38,12.56,15.75,17.94
2019,6,Maize,Harari,0.4546,18.11,18.96,18.15,12.78,15.66,18.47
2019,7,Maize,Harari,0.4602,17.34,18.11,18.3,15.99,15.76,18.46
2019,8,Maize,Harari,0.4658,17.17,17.34,18.96,17.38,14.95,18.14
2019,9,Maize,Harari,0.4716,16.16,17.17,18.11,18.15,14.45,17.54
2019,10,Maize,Harari,0.4774,13.8,16.16,17.34,18.3,12.36,16.89
2019,11,Maize,Harari,0.4832,13.94,13.8,17.17,18.96,12.56,15.71
2019,12,Maize,Harari,0.4892,14.81,13.94,16.16,18.11,12.78,14.63
2020,1,Maize,Harari,0.4968,19.25,14.81,13.8,17.34,15.99,14.18
2020,2,Maize,Harari,0.5046,20.23,19.25,13.94,17.17,17.38,16.0
2020,3,Maize,Harari,0.5124,20.15,20.23,14.81,16.16,18.15,18.1
2020,4,Maize,Harari,0.5204,23.61,20.15,19.25,13.8,18.3,19.88
2020,5,Maize,Harari,0.5285,24.75,23.61,20.23,13.94,18.96,21.33
2020,6,Maize,Harari,0.5368,24.67,24.75,20.15,14.81,18.11,22.84
2020,7,Maize,Harari,0.5451,22.71,24.67,23.61,19.25,17.34,24.34
2020,8,Maize,Harari,0.5536,21.07,22.71,24.75,20.23,17.17,24.04
2020,9,Maize,Harari,0.5623,20.4,21.07,24.67,20.15,16.16,22.82
2020,10,Maize,Harari,0.571,17.3,20.4,22.71,23.61,13.8,21.39
2020,11,Maize,Harari,0.5799,16.41,17.3,21.07,24.75,13.94,19.59
2020,12,Maize,Harari,0.589,18.23,16.41,20.4,24.67,14.81,18.04
2021,1,Maize,Harari,0.6008,23.37,18.23,17.3,22.71,19.25,17.31
2021,2,Maize,Harari,0.6128,23.83,23.37,16.41,21.07,20.23,19.34
2021,3,Maize,Harari,0.625,25.23,23.83,18.23,20.4,20.15,21.81
2021,4,Maize,Harari,0.6375,25.28,25.23,23.37,17.3,23.61,24.14
2021,5,Maize,Harari,0.6502,28.25,25.28,23.83,16.41,24.75,24.78
2021,6,Maize,Harari,0.6632,25.81,28.25,25.23,18.23,24.67,26.25
2021,7,Maize,Harari,0.6765,24.63,25.81,25.28,23.37,22.71,26.45
2021,8,Maize,Harari,0.69,25.68,24.63,28.25,23.83,21.07,26.23
2021,9,Maize,Harari,0.7038,25.19,25.68,25.81,25.23,20.4,25.37
2021,10,Maize,Harari,0.7178,20.83,25.19,24.63,25.28,17.3,25.17
2021,11,Maize,Harari,0.7322,22.31,20.83,25.68,28.25,16.41,23.9
2021,12,Maize,Harari,0.7468,22.93,22.31,25.19,25.81,18.23,22.78
2022,1,Maize,Harari,0.7652,27.32,22.93,20.83,24.63,23.37,22.02
2022,2,Maize,Harari,0.7841,30.2,27.32,22.31,25.68,23.83,24.19
2022,3,Maize,Harari,0.8034,33.87,30.2,22.93,25.19,25.23,26.82
2022,4,Maize,Harari,0.8232,33.47,33.87,27.32,20.83,25.28,30.46
2022,5,Maize,Harari,0.8434,36.36,33.47,30.2,22.31,28.25,32.51
2022,6,Maize,Harari,0.8642,37.14,36.36,33.87,22.93,25.81,34.57
2022,7,Maize,Harari,0.8855,36.91,37.14,33.47,27.32,24.63,35.66
2022,8,Maize,Harari,0.9073,35.69,36.91,36.36,30.2,25.68,36.8
2022,9,Maize,Harari,0.9296,35.11,35.69,37.14,33.87,25.19,36.58
2022,10,Maize,Harari,0.9525,32.32,35.11,36.91,33.47,20.83,35.9
2022,11,Maize,Harari,0.976,29.56,32.32,35.69,36.36,22.31,34.37
2022,12,Maize,Harari,1.0,32.34,29.56,35.11,37.14,22.93,32.33
2023,1,Maize,Harari,1.0222,37.54,32.34,32.32,36.91,27.32,31.41
2023,2,Maize,Harari,1.045,42.04,37.54,29.56,35.69,30.2,33.15
2023,3,Maize,Harari,1.0682,41.87,42.04,32.34,35.11,33.87,37.31
2023,4,Maize,Harari,1.092,42.82,41.87,37.54,32.32,33.47,40.48
2023,5,Maize,Harari,1.1162,44.85,42.82,42.04,29.56,36.36,42.24
2023,6,Maize,Harari,1.1411,44.16,44.85,41.87,32.34,37.14,43.18
2023,7,Maize,Harari,1.1664,44.38,44.16,42.82,37.54,36.91,43.94
2023,8,Maize,Harari,1.1924,42.69,44.38,44.85,42.04,35.69,44.46
2023,9,Maize,Harari,1.2189,42.96,42.69,44.16,41.87,35.11,43.74
2023,10,Maize,Harari,1.246,39.01,42.96,44.38,42.82,32.32,43.34
2023,11,Maize,Harari,1.2737,38.26,39.01,42.69,44.85,29.56,41.55
2023,12,Maize,Harari,1.302,38.88,38.26,42.96,44.16,32.34,40.08
2024,1,Maize,Harari,1.3173,49.56,38.88,39.01,44.38,37.54,38.72
2024,2,Maize,Harari,1.3327,49.63,49.56,38.26,42.69,42.04,42.23
2024,3,Maize,Harari,1.3483,56.46,49.63,38.88,42.96,41.87,46.02
2024,4,Maize,Harari,1.3641,54.37,56.46,49.56,39.01,42.82,51.88
2024,5,Maize,Harari,1.3801,59.22,54.37,49.63,38.26,44.85,53.49
2024,6,Maize,Harari,1.3962,52.2,59.22,56.46,38.88,44.16,56.68
2024,7,Maize,Harari,1.4126,51.8,52.2,54.37,49.56,44.38,55.26
2024,8,Maize,Harari,1.4291,53.52,51.8,59.22,49.63,42.69,54.41
2024,9,Maize,Harari,1.4459,48.56,53.52,52.2,56.46,42.96,52.51
2024,10,Maize,Harari,1.4628,44.74,48.56,51.8,54.37,39.01,51.29
2024,11,Maize,Harari,1.48,45.09,44.74,53.52,59.22,38.26,48.94
2024,12,Maize,Harari,1.4973,44.03,45.09,48.56,52.2,38.88,46.13
2015,1,Maize,Oromia,0.2882,8.36,,,,,
2015,2,Maize,Oromia,0.2905,8.87,8.36,,,,8.36
2015,3,Maize,Oromia,0.2929,9.7,8.87,,,,8.61
2015,4,Maize,Oromia,0.2952,9.88,9.7,8.36,,,8.98
2015,5,Maize,Oromia,0.2976,9.86,9.88,8.87,,,9.48
2015,6,Maize,Oromia,0.3,8.89,9.86,9.7,,,9.81
2015,7,Maize,Oromia,0.3024,9.07,8.89,9.88,8.36,,9.54
2015,8,Maize,Oromia,0.3049,8.56,9.07,9.86,8.87,,9.27
2015,9,Maize,Oromia,0.3073,10.21,8.56,8.89,9.7,,8.84
2015,10,Maize,Oromia,0.3098,8.77,10.21,9.07,9.88,,9.28
2015,11,Maize,Oromia,0.3123,8.44,8.77,8.56,9.86,,9.18
2015,12,Maize,Oromia,0.3148,9.07,8.44,10.21,8.89,,9.14
2016,1,Maize,Oromia,0.3166,11.33,9.07,8.77,9.07,8.36,8.76
2016,2,Maize,Oromia,0.3185,11.57,11.33,8.44,8.56,8.87,9.61
2016,3,Maize,Oromia,0.3204,12.59,11.57,9.07,10.21,9.7,10.66
2016,4,Maize,Oromia,0.3223,12.54,12.59,11.33,8.77,9.88,11.83
2016,5,Maize,Oromia,0.3242,12.44,12.54,11.57,8.44,9.86,12.23
2016,6,Maize,Oromia,0.3261,12.19,12.44,12.59,9.07,8.89,12.52
2016,7,Maize,Oromia,0.328,11.13,12.19,12.54,11.33,9.07,12.39
2016,8,Maize,Oromia,0.3299,10.31,11.13,12.44,11.57,8.56,11.92
2016,9,Maize,Oromia,0.3319,10.76,10.31,12.19,12.59,10.21,11.21
2016,10,Maize,Oromia,0.3338,8.86,10.76,11.13,12.54,8.77,10.73
2016,11,Maize,Oromia,0.3358,8.35,8.86,10.31,12.44,8.44,9.98
2016,12,Maize,Oromia,0.3378,9.13,8.35,10.76,12.19,9.07,9.32
2017,1,Maize,Oromia,0.3404,8.92,9.13,8.86,11.13,11.33,8.78
2017,2,Maize,Oromia,0.3431,9.89,8.92,8.35,10.31,11.57,8.8
2017,3,Maize,Oromia,0.3458,10.85,9.89,9.13,10.76,12.59,9.31
2017,4,Maize,Oromia,0.3486,10.41,10.85,8.92,8.86,12.54,9.89
2017,5,Maize,Oromia,0.3513,11.75,10.41,9.89,8.35,12.44,10.38
2017,6,Maize,Oromia,0.3541,10.72,11.75,10.85,9.13,12.19,11.0
2017,7,Maize,Oromia,0.3569,10.62,10.72,10.41,8.92,11.13,10.96
2017,8,Maize,Oromia,0.3597,10.8,10.62,11.75,9.89,10.31,11.03
2017,9,Maize,Oromia,0.3626,10.04,10.8,10.72,10.85,10.76,10.71
2017,10,Maize,Oromia,0.3654,8.86,10.04,10.62,10.41,8.86,10.49
2017,11,Maize,Oromia,0.3683,8.52,8.86,10.8,11.75,8.35,9.9
2017,12,Maize,Oromia,0.3712,9.29,8.52,10.04,10.72,9.13,9.14
